,windSpeed,humidity,temperature,energy,hour,day_of_week,month
2012-03-25 13:00:00,3.37,0.6,11.97,526.2150003,13,6,3
2012-03-25 14:00:00,3.46,0.59,13.04,520.4910005,14,6,3
2012-03-25 15:00:00,4.01,0.55,13.79,501.81500040000014,15,6,3
2012-03-25 16:00:00,3.64,0.59,13.36,556.7299997,16,6,3
2012-03-25 17:00:00,3.39,0.66,11.91,613.8510001999999,17,6,3
2012-03-25 18:00:00,3.01,0.73,10.33,723.9609996,18,6,3
2012-03-25 19:00:00,2.79,0.8,8.94,847.6899993,19,6,3
2012-03-25 20:00:00,2.62,0.88,7.46,827.0380012,20,6,3
2012-03-25 21:00:00,2.76,0.89,6.78,723.3780000000002,21,6,3
2012-03-25 22:00:00,2.91,0.89,6.26,586.8599995000003,22,6,3
2012-10-03 23:00:00,2.57,0.93,9.42,1596.4819998999994,23,2,10
2012-10-04 00:00:00,2.33,0.88,9.72,1361.8170001999997,0,3,10
2012-10-04 01:00:00,1.81,0.89,9.13,1227.6550000999998,1,3,10
2012-10-04 02:00:00,1.91,0.95,8.21,1090.5159994999997,2,3,10
2012-10-04 03:00:00,2.11,0.95,7.86,1046.1549996,3,3,10
2012-10-04 04:00:00,2.01,0.96,7.54,1070.9830003999996,4,3,10
2012-10-04 05:00:00,2.43,0.96,7.49,1353.7730008000005,5,3,10
2012-10-04 06:00:00,3.19,0.96,7.19,1970.6010017000006,6,3,10
2012-10-04 07:00:00,3.3,0.97,7.43,2258.8680001999996,7,3,10
2012-10-04 08:00:00,3.64,0.95,8.74,2078.820999999999,8,3,10
2012-10-04 09:00:00,4.64,0.83,10.79,1921.9449992000004,9,3,10
2012-10-04 10:00:00,5.11,0.71,13.02,1820.6860007000007,10,3,10
2012-10-04 11:00:00,5.95,0.63,14.53,1850.6569998,11,3,10
2012-10-04 12:00:00,6.29,0.62,14.64,1877.8060006999992,12,3,10
2012-10-04 13:00:00,6.15,0.6,14.46,1811.6500002000005,13,3,10
2012-10-04 14:00:00,5.75,0.62,14.93,1798.7269996,14,3,10
2012-10-04 15:00:00,5.17,0.63,14.84,1902.907001199999,15,3,10
2012-10-04 16:00:00,4.3,0.62,14.99,2206.9929991999998,16,3,10
2012-10-04 17:00:00,4.28,0.66,13.99,2738.267000099999,17,3,10
2012-10-04 18:00:00,4.82,0.7,13.41,3330.7840011999992,18,3,10
2012-10-04 19:00:00,3.96,0.69,12.82,3313.5790028999986,19,3,10
2012-10-04 20:00:00,3.92,0.73,12.32,3076.2910004000005,20,3,10
2012-10-04 21:00:00,3.66,0.74,12.43,2775.4119987999993,21,3,10
2012-10-04 22:00:00,3.12,0.73,12.38,2180.045000299999,22,3,10
2012-02-28 00:00:00,3.33,0.87,10.17,446.0529998000001,0,1,2
2012-02-28 01:00:00,3.43,0.87,10.15,462.4600001,1,1,2
2012-02-28 02:00:00,3.52,0.87,10.14,346.90899940000025,2,1,2
2012-02-28 03:00:00,3.36,0.87,10.13,292.6109993,3,1,2
2012-02-28 04:00:00,3.13,0.89,9.73,265.1130006,4,1,2
2012-02-28 05:00:00,2.91,0.89,9.77,257.59499990000006,5,1,2
2012-02-28 06:00:00,2.72,0.9,9.78,309.47000069999996,6,1,2
2012-02-28 07:00:00,2.5,0.9,9.76,383.65399959999996,7,1,2
2012-02-28 08:00:00,2.78,0.89,10.28,421.0110005,8,1,2
2012-02-28 09:00:00,2.75,0.89,10.46,379.6830002000001,9,1,2
2012-02-28 10:00:00,3.03,0.84,11.46,350.65399990000003,10,1,2
2012-02-28 11:00:00,2.97,0.84,12.03,337.5399999000001,11,1,2
2012-02-28 12:00:00,2.76,0.82,12.59,356.78599990000004,12,1,2
2012-02-28 13:00:00,2.51,0.78,13.12,353.1940005,13,1,2
2012-02-28 14:00:00,2.23,0.78,13.85,337.88500000000005,14,1,2
2012-02-28 15:00:00,2.34,0.77,13.86,318.1719996,15,1,2
2012-02-28 16:00:00,2.15,0.76,13.75,344.5389996,16,1,2
2012-02-28 17:00:00,1.94,0.83,12.54,404.99399959999994,17,1,2
2012-02-28 18:00:00,1.75,0.84,12.23,551.0510004000001,18,1,2
2012-02-28 19:00:00,2.45,0.85,12.02,594.9940007,19,1,2
2012-02-28 20:00:00,2.41,0.87,11.24,606.9320008,20,1,2
2012-02-28 21:00:00,2.44,0.9,10.68,564.5899999999999,21,1,2
2012-02-28 22:00:00,3.05,0.89,10.32,495.4559996,22,1,2
2012-02-28 23:00:00,2.97,0.94,9.77,397.32799959999994,23,1,2
2012-03-08 00:00:00,4.65,0.75,4.38,513.9569990000001,0,3,3
2012-03-08 01:00:00,4.28,0.76,4.63,548.0080015000001,1,3,3
2012-03-08 02:00:00,4.16,0.76,4.17,433.93999930000007,2,3,3
2012-03-08 03:00:00,3.38,0.77,3.94,366.86299990000015,3,3,3
2012-03-08 04:00:00,4.11,0.78,3.61,305.6929998000001,4,3,3
2012-03-08 05:00:00,4.24,0.78,3.92,309.85300040000016,5,3,3
2012-03-08 06:00:00,4.46,0.8,3.62,362.2890000000001,6,3,3
2012-03-08 07:00:00,4.08,0.82,3.26,440.92899880000004,7,3,3
2012-03-08 08:00:00,4.14,0.81,3.88,463.99899949999997,8,3,3
2012-03-08 09:00:00,4.46,0.78,5.61,429.3669998,9,3,3
2012-03-08 10:00:00,4.46,0.72,7.18,400.0859998000002,10,3,3
2012-03-08 11:00:00,5.11,0.62,9.12,366.9409998000001,11,3,3
2012-03-08 12:00:00,5.18,0.57,10.24,374.47599950000006,12,3,3
2012-03-08 13:00:00,4.29,0.52,11.52,380.63599970000007,13,3,3
2012-03-08 14:00:00,4.12,0.48,12.03,355.9939996,14,3,3
2012-03-08 15:00:00,3.89,0.51,11.35,366.57300069999997,15,3,3
2012-03-08 16:00:00,3.42,0.51,11.29,394.3100001999999,16,3,3
2012-03-08 17:00:00,2.78,0.55,10.75,467.9399999000001,17,3,3
2012-03-08 18:00:00,2.1,0.56,10.42,599.6319998,18,3,3
2012-03-08 19:00:00,2.0,0.61,9.89,697.1649986999997,19,3,3
2012-03-08 20:00:00,2.41,0.67,8.94,675.0410003999999,20,3,3
2012-03-08 21:00:00,2.55,0.68,8.72,642.4199997000001,21,3,3
2012-03-08 22:00:00,2.66,0.74,7.73,576.4109995,22,3,3
2012-03-08 23:00:00,2.7,0.74,7.39,464.2739999000001,23,3,3
2012-09-05 23:00:00,0.49,0.71,12.82,1404.2629998,23,2,9
2012-09-06 00:00:00,0.26,0.76,11.76,1186.0710002000003,0,3,9
2012-09-06 01:00:00,0.4,0.84,10.44,1052.0569998999997,1,3,9
2012-09-06 02:00:00,0.48,0.86,9.91,943.8680001000002,2,3,9
2012-09-06 03:00:00,0.61,0.92,9.32,900.8960000000002,3,3,9
2012-09-06 04:00:00,0.75,0.92,9.16,941.999,4,3,9
2012-09-06 05:00:00,0.43,0.94,8.67,1114.7209999000006,5,3,9
2012-09-06 06:00:00,0.27,0.93,8.98,1529.3859995000005,6,3,9
2012-09-06 07:00:00,0.46,0.89,10.76,1738.2529995000002,7,3,9
2012-09-06 08:00:00,0.44,0.76,13.64,1665.5320005999993,8,3,9
2012-09-06 09:00:00,0.82,0.57,16.49,1590.3019995999998,9,3,9
2012-09-06 10:00:00,2.14,0.48,17.96,1567.1920010000001,10,3,9
2012-09-06 11:00:00,2.69,0.47,19.12,1542.3749990999993,11,3,9
2012-09-06 12:00:00,3.14,0.45,19.61,1573.8959998999999,12,3,9
2012-09-06 13:00:00,3.61,0.41,20.28,1475.7399998,13,3,9
2012-09-06 14:00:00,3.7,0.43,20.76,1435.3140005999994,14,3,9
2012-09-06 15:00:00,3.84,0.45,20.07,1533.9390000999995,15,3,9
2012-09-06 16:00:00,3.86,0.44,20.41,1763.2129990000005,16,3,9
2012-09-06 17:00:00,3.64,0.47,20.09,1972.7429996999997,17,3,9
2012-09-06 18:00:00,3.46,0.53,18.52,2240.6020001000006,18,3,9
2012-09-06 19:00:00,3.39,0.57,17.51,2568.0480003,19,3,9
2012-09-06 20:00:00,3.42,0.72,16.49,2578.0970005,20,3,9
2012-09-06 21:00:00,3.44,0.77,15.49,2287.9530007999992,21,3,9
2012-09-06 22:00:00,3.08,0.8,14.81,1835.2750010999994,22,3,9
2012-01-13 00:00:00,2.62,0.84,4.82,213.4240003,0,4,1
2012-01-13 01:00:00,2.28,0.83,4.61,190.02799989999997,1,4,1
2012-01-13 02:00:00,2.27,0.85,3.92,153.7940002,2,4,1
2012-01-13 03:00:00,2.24,0.9,3.21,138.69799980000002,3,4,1
2012-01-13 04:00:00,2.17,0.9,2.75,126.0039998,4,4,1
2012-01-13 05:00:00,2.0,0.92,2.34,129.8870001,5,4,1
2012-01-13 06:00:00,2.23,0.92,2.39,157.12999969999996,6,4,1
2012-01-13 07:00:00,2.46,0.91,3.36,197.03299950000002,7,4,1
2012-01-13 08:00:00,1.89,0.91,3.24,240.7759995,8,4,1
2012-01-13 09:00:00,1.98,0.91,3.61,231.42999980000002,9,4,1
2012-01-13 10:00:00,2.09,0.85,4.72,201.63399979999997,10,4,1
2012-01-13 11:00:00,2.5,0.82,5.09,209.4979997,11,4,1
2012-01-13 12:00:00,2.74,0.8,5.45,226.48700019999998,12,4,1
2012-01-13 13:00:00,2.51,0.72,6.33,204.5740004,13,4,1
2012-01-13 14:00:00,2.82,0.7,6.41,207.861,14,4,1
2012-01-13 15:00:00,2.52,0.67,6.33,199.99599969999997,15,4,1
2012-01-13 16:00:00,1.98,0.71,5.36,225.48499960000007,16,4,1
2012-01-13 17:00:00,1.17,0.76,4.61,303.31500029999995,17,4,1
2012-01-13 18:00:00,0.96,0.79,3.91,349.6589999,18,4,1
2012-01-13 19:00:00,0.72,0.83,3.6,357.3320001,19,4,1
2012-01-13 20:00:00,0.68,0.83,3.04,337.7440003,20,4,1
2012-01-13 21:00:00,0.78,0.86,2.62,312.6499997,21,4,1
2012-01-13 22:00:00,0.75,0.86,2.44,290.1819999,22,4,1
2012-01-13 23:00:00,0.81,0.92,1.2,255.30099969999995,23,4,1
2012-12-09 00:00:00,3.93,0.85,3.86,2577.7849992000006,0,6,12
2012-12-09 01:00:00,4.14,0.88,3.99,2211.6109994999997,1,6,12
2012-12-09 02:00:00,4.69,0.88,4.48,1847.2559997999997,2,6,12
2012-12-09 03:00:00,4.28,0.89,4.89,1614.5950008999998,3,6,12
2012-12-09 04:00:00,4.09,0.89,5.02,1517.1800000999995,4,6,12
2012-12-09 05:00:00,4.73,0.88,5.68,1505.3020009999996,5,6,12
2012-12-09 06:00:00,5.23,0.88,6.16,1631.5250001,6,6,12
2012-12-09 07:00:00,5.44,0.87,6.68,1919.8350008999998,7,6,12
2012-12-09 08:00:00,6.06,0.85,7.11,2496.7650004000006,8,6,12
2012-12-09 09:00:00,6.63,0.88,7.14,3038.6890028,9,6,12
2012-12-09 10:00:00,6.9,0.85,7.57,3266.9520015000003,10,6,12
2012-12-09 11:00:00,7.39,0.82,7.63,3263.6279996999983,11,6,12
2012-12-09 12:00:00,7.32,0.77,8.44,3281.1639992000005,12,6,12
2012-12-09 13:00:00,6.91,0.76,8.66,3472.8479985999998,13,6,12
2012-12-09 14:00:00,6.88,0.74,8.58,3617.4479992999995,14,6,12
2012-12-09 15:00:00,6.47,0.74,8.65,3603.5569989,15,6,12
2012-12-09 16:00:00,6.32,0.74,8.58,4015.9949990999985,16,6,12
2012-12-09 17:00:00,5.96,0.74,8.33,4585.332997000001,17,6,12
2012-12-09 18:00:00,5.87,0.72,7.85,4808.167002899999,18,6,12
2012-12-09 19:00:00,5.82,0.69,6.94,4779.6720006,19,6,12
2012-12-09 20:00:00,5.59,0.69,6.36,4447.358998799999,20,6,12
2012-12-09 21:00:00,5.5,0.71,6.23,4080.2980007000006,21,6,12
2012-12-09 22:00:00,5.11,0.74,5.72,3663.8290015999996,22,6,12
2012-12-09 23:00:00,5.18,0.76,5.29,2946.8070003,23,6,12
2012-05-17 23:00:00,3.85,0.75,10.67,941.2810002999998,23,3,5
2012-05-18 00:00:00,3.9,0.78,10.59,1250.1580001999996,0,4,5
2012-05-18 01:00:00,4.22,0.78,10.13,801.8739997999999,1,4,5
2012-05-18 02:00:00,4.04,0.76,9.97,670.3550002,2,4,5
2012-05-18 03:00:00,3.97,0.76,9.89,614.1339999000002,3,4,5
2012-05-18 04:00:00,3.63,0.81,9.11,646.2019997999998,4,4,5
2012-05-18 05:00:00,3.51,0.81,9.65,780.0319992000003,5,4,5
2012-05-18 06:00:00,3.81,0.81,10.47,1063.1190001000004,6,4,5
2012-05-18 07:00:00,4.22,0.77,12.0,1194.2499996,7,4,5
2012-05-18 08:00:00,4.01,0.72,13.11,1155.0300002000001,8,4,5
2012-05-18 09:00:00,3.88,0.69,13.69,1136.066001,9,4,5
2012-05-18 10:00:00,3.7,0.67,14.28,1099.2560005999997,10,4,5
2012-05-18 11:00:00,3.58,0.64,15.38,1112.9459991,11,4,5
2012-05-18 12:00:00,3.27,0.6,15.77,1132.9100004999996,12,4,5
2012-05-18 13:00:00,2.93,0.64,15.28,1118.6449996000006,13,4,5
2012-05-18 14:00:00,3.37,0.68,15.06,1123.923,14,4,5
2012-05-18 15:00:00,3.3,0.75,14.51,1213.8589996,15,4,5
2012-05-18 16:00:00,3.15,0.82,14.21,1396.7210009000005,16,4,5
2012-05-18 17:00:00,3.48,0.82,14.02,1580.6810000999997,17,4,5
2012-05-18 18:00:00,3.38,0.85,13.47,1669.679000500001,18,4,5
2012-05-18 19:00:00,3.42,0.85,13.43,1641.9399991999999,19,4,5
2012-05-18 20:00:00,3.65,0.87,12.9,1653.4999998000005,20,4,5
2012-05-18 21:00:00,3.49,0.87,12.56,1557.1329997,21,4,5
2012-05-18 22:00:00,3.59,0.87,12.48,1297.1579994000006,22,4,5
2012-08-06 23:00:00,3.91,0.8,15.21,1459.3309997999997,23,0,8
2012-08-07 00:00:00,3.97,0.79,14.57,1242.5260006000008,0,1,8
2012-08-07 01:00:00,4.13,0.8,13.94,1090.6309993999998,1,1,8
2012-08-07 02:00:00,3.66,0.83,12.92,977.4850002000006,2,1,8
2012-08-07 03:00:00,3.07,0.83,12.34,914.6989998000004,3,1,8
2012-08-07 04:00:00,3.11,0.89,11.49,927.9579998999998,4,1,8
2012-08-07 05:00:00,2.97,0.88,11.52,1051.3670003,5,1,8
2012-08-07 06:00:00,3.29,0.88,12.21,1333.3710008,6,1,8
2012-08-07 07:00:00,3.56,0.85,13.34,1569.0229998999998,7,1,8
2012-08-07 08:00:00,4.06,0.8,14.37,1686.3719988,8,1,8
2012-08-07 09:00:00,4.78,0.79,15.08,1683.1549999000008,9,1,8
2012-08-07 10:00:00,5.16,0.76,16.61,1685.4280010999998,10,1,8
2012-08-07 11:00:00,5.28,0.67,18.01,1682.9749998,11,1,8
2012-08-07 12:00:00,5.09,0.62,18.62,1669.5530004000004,12,1,8
2012-08-07 13:00:00,4.58,0.57,19.32,1588.4829997000002,13,1,8
2012-08-07 14:00:00,4.92,0.61,18.85,1593.7419999999997,14,1,8
2012-08-07 15:00:00,4.81,0.67,17.79,1670.8029995000006,15,1,8
2012-08-07 16:00:00,4.72,0.68,18.05,1834.5200000000002,16,1,8
2012-08-07 17:00:00,4.13,0.72,17.53,2109.8000015,17,1,8
2012-08-07 18:00:00,4.07,0.74,17.27,2322.9300002000004,18,1,8
2012-08-07 19:00:00,3.69,0.77,16.62,2402.2260001000004,19,1,8
2012-08-07 20:00:00,2.4,0.84,15.73,2430.8520005000005,20,1,8
2012-08-07 21:00:00,2.45,0.89,14.88,2297.266000300001,21,1,8
2012-08-07 22:00:00,2.62,0.94,14.84,1893.7600004999993,22,1,8
2012-02-08 00:00:00,4.01,0.71,-2.1,404.38900070000005,0,2,2
2012-02-08 01:00:00,3.5,0.74,-2.03,409.98200019999996,1,2,2
2012-02-08 02:00:00,3.97,0.73,-1.81,344.20000070000003,2,2,2
2012-02-08 03:00:00,3.81,0.75,-1.36,319.97300000000007,3,2,2
2012-02-08 04:00:00,3.89,0.75,-1.16,285.8170004,4,2,2
2012-02-08 05:00:00,3.73,0.74,-0.78,275.30300000000005,5,2,2
2012-02-08 06:00:00,3.99,0.76,-0.69,301.2829997000001,6,2,2
2012-02-08 07:00:00,4.2,0.74,-0.34,389.1910001999999,7,2,2
2012-02-08 08:00:00,4.26,0.72,0.04,414.9810002,8,2,2
2012-02-08 09:00:00,4.46,0.75,0.03,404.14199980000006,9,2,2
2012-02-08 10:00:00,4.61,0.77,0.11,393.2010001000001,10,2,2
2012-02-08 11:00:00,4.53,0.8,0.16,388.4929996999999,11,2,2
2012-02-08 12:00:00,4.47,0.8,0.24,402.7070004,12,2,2
2012-02-08 13:00:00,4.17,0.8,0.24,405.73199989999983,13,2,2
2012-02-08 14:00:00,4.41,0.8,0.37,413.2270004,14,2,2
2012-02-08 15:00:00,4.25,0.79,0.73,406.61400019999985,15,2,2
2012-02-08 16:00:00,4.09,0.8,0.69,421.6709998000001,16,2,2
2012-02-08 17:00:00,4.07,0.77,0.68,501.1219995,17,2,2
2012-02-08 18:00:00,4.03,0.78,0.63,589.2900003,18,2,2
2012-02-08 19:00:00,4.04,0.77,0.59,637.3489996999999,19,2,2
2012-02-08 20:00:00,3.96,0.8,0.18,619.0849998,20,2,2
2012-02-08 21:00:00,3.58,0.83,-0.21,582.1189982999999,21,2,2
2012-02-08 22:00:00,2.72,0.85,-0.21,515.6780002999999,22,2,2
2012-02-08 23:00:00,2.45,0.85,-0.19,417.26499980000006,23,2,2
2012-02-02 00:00:00,4.73,0.63,-0.92,360.10799920000005,0,3,2
2012-02-02 01:00:00,4.22,0.63,-0.99,366.6330003999999,1,3,2
2012-02-02 02:00:00,4.27,0.64,-1.13,304.09999919999996,2,3,2
2012-02-02 03:00:00,4.3,0.65,-1.53,272.9430001,3,3,2
2012-02-02 04:00:00,4.08,0.64,-1.21,239.58299960000005,4,3,2
2012-02-02 05:00:00,4.26,0.65,-1.52,247.60199930000005,5,3,2
2012-02-02 06:00:00,4.47,0.67,-1.53,277.6530001,6,3,2
2012-02-02 07:00:00,4.14,0.65,-1.66,333.9590005,7,3,2
2012-02-02 08:00:00,4.19,0.65,-1.6,358.13700000000006,8,3,2
2012-02-02 09:00:00,5.09,0.62,-0.86,333.4109995,9,3,2
2012-02-02 10:00:00,6.35,0.57,-0.13,326.9899994,10,3,2
2012-02-02 11:00:00,7.22,0.5,0.82,317.0690007999999,11,3,2
2012-02-02 12:00:00,7.26,0.46,1.31,302.8629998,12,3,2
2012-02-02 13:00:00,6.56,0.42,1.41,309.8190000000001,13,3,2
2012-02-02 14:00:00,6.09,0.44,1.35,320.20000030000006,14,3,2
2012-02-02 15:00:00,6.08,0.45,1.18,311.6659999,15,3,2
2012-02-02 16:00:00,5.19,0.47,0.52,346.13999980000006,16,3,2
2012-02-02 17:00:00,4.31,0.5,-0.05,448.8299994,17,3,2
2012-02-02 18:00:00,4.32,0.57,-0.59,530.2519997000002,18,3,2
2012-02-02 19:00:00,4.24,0.62,-1.09,569.5220006999999,19,3,2
2012-02-02 20:00:00,3.79,0.63,-1.21,532.5790003999999,20,3,2
2012-02-02 21:00:00,3.26,0.65,-1.56,504.1609995,21,3,2
2012-02-02 22:00:00,3.23,0.68,-1.73,453.2660001000001,22,3,2
2012-02-02 23:00:00,3.39,0.68,-1.76,368.7439994000001,23,3,2
2012-12-19 00:00:00,0.76,0.93,3.66,2438.3259998000003,0,2,12
2012-12-19 01:00:00,1.13,0.96,3.07,1915.4259988000001,1,2,12
2012-12-19 02:00:00,1.41,0.96,3.34,1603.2179997999997,2,2,12
2012-12-19 03:00:00,1.6,0.94,3.34,1450.7460001000006,3,2,12
2012-12-19 04:00:00,1.94,0.94,3.46,1418.4350008999997,4,2,12
2012-12-19 05:00:00,2.34,0.94,3.24,1491.3430002000002,5,2,12
2012-12-19 06:00:00,2.88,0.94,3.84,1845.4129993000006,6,2,12
2012-12-19 07:00:00,2.77,0.92,4.72,2451.8739978,7,2,12
2012-12-19 08:00:00,2.95,0.92,4.92,3044.6219969999997,8,2,12
2012-12-19 09:00:00,3.71,0.94,5.27,2909.4510021,9,2,12
2012-12-19 10:00:00,4.06,0.9,6.42,2770.7390008999982,10,2,12
2012-12-19 11:00:00,4.54,0.87,6.93,2747.802999300001,11,2,12
2012-12-19 12:00:00,4.79,0.83,7.44,2750.379000599998,12,2,12
2012-12-19 13:00:00,4.85,0.81,7.41,2781.142,13,2,12
2012-12-19 14:00:00,4.69,0.86,7.01,2788.1109997999993,14,2,12
2012-12-19 15:00:00,5.24,0.89,6.47,2844.0250000999995,15,2,12
2012-12-19 16:00:00,5.99,0.89,6.39,3331.2490018,16,2,12
2012-12-19 17:00:00,6.01,0.89,6.49,4002.3749975999995,17,2,12
2012-12-19 18:00:00,5.86,0.93,6.42,4387.512996799998,18,2,12
2012-12-19 19:00:00,5.97,0.93,6.44,4485.603997000001,19,2,12
2012-12-19 20:00:00,6.5,0.96,6.48,4320.527999899999,20,2,12
2012-12-19 21:00:00,5.94,0.96,6.56,4076.147998999999,21,2,12
2012-12-19 22:00:00,6.04,0.94,6.97,3683.8879998999996,22,2,12
2012-12-19 23:00:00,6.03,0.96,6.54,2970.6010013999994,23,2,12
2012-03-28 23:00:00,0.9,0.67,10.73,411.758,23,2,3
2012-03-29 00:00:00,0.91,0.76,9.29,437.9140001999999,0,3,3
2012-03-29 01:00:00,0.92,0.79,8.24,442.0910005000001,1,3,3
2012-03-29 02:00:00,1.43,0.82,7.8,343.70099999999996,2,3,3
2012-03-29 03:00:00,1.33,0.82,7.54,293.90100020000017,3,3,3
2012-03-29 04:00:00,1.39,0.86,6.97,293.0160001,4,3,3
2012-03-29 05:00:00,1.71,0.85,6.89,366.0659998000001,5,3,3
2012-03-29 06:00:00,1.86,0.83,6.99,486.83199920000004,6,3,3
2012-03-29 07:00:00,2.37,0.73,8.78,546.3420001000001,7,3,3
2012-03-29 08:00:00,2.29,0.63,10.87,491.29399970000003,8,3,3
2012-03-29 09:00:00,2.69,0.56,12.89,459.58399979999984,9,3,3
2012-03-29 10:00:00,3.08,0.5,15.03,443.6939997000002,10,3,3
2012-03-29 11:00:00,3.27,0.48,16.0,436.3820001000001,11,3,3
2012-03-29 12:00:00,3.48,0.45,17.44,433.9050000000002,12,3,3
2012-03-29 13:00:00,3.25,0.41,18.08,414.7350001,13,3,3
2012-03-29 14:00:00,3.26,0.39,18.89,389.83799999999997,14,3,3
2012-03-29 15:00:00,3.39,0.39,19.16,422.7050005,15,3,3
2012-03-29 16:00:00,3.21,0.41,18.44,486.9879994000001,16,3,3
2012-03-29 17:00:00,2.89,0.44,18.21,561.3730002000001,17,3,3
2012-03-29 18:00:00,1.57,0.48,17.08,609.5250003000001,18,3,3
2012-03-29 19:00:00,0.51,0.51,16.36,733.5379996999998,19,3,3
2012-03-29 20:00:00,0.34,0.58,14.86,740.9330008,20,3,3
2012-03-29 21:00:00,0.88,0.66,12.58,681.5629994,21,3,3
2012-03-29 22:00:00,1.29,0.61,13.73,555.3330005,22,3,3
2012-02-14 00:00:00,5.18,0.78,5.63,421.39799940000006,0,1,2
2012-02-14 01:00:00,5.3,0.78,5.57,421.6919991000001,1,1,2
2012-02-14 02:00:00,5.54,0.8,5.16,346.3799995999999,2,1,2
2012-02-14 03:00:00,5.53,0.8,5.2,298.9499994,3,1,2
2012-02-14 04:00:00,5.41,0.78,5.15,260.1139999,4,1,2
2012-02-14 05:00:00,4.91,0.78,5.08,262.03500019999996,5,1,2
2012-02-14 06:00:00,4.73,0.81,4.67,305.3060000000001,6,1,2
2012-02-14 07:00:00,4.4,0.83,4.54,358.7779997000001,7,1,2
2012-02-14 08:00:00,4.03,0.81,4.94,384.58499989999996,8,1,2
2012-02-14 09:00:00,3.52,0.79,4.96,384.8339996000001,9,1,2
2012-02-14 10:00:00,3.61,0.77,5.17,358.2130001,10,1,2
2012-02-14 11:00:00,4.32,0.71,6.39,358.00600019999996,11,1,2
2012-02-14 12:00:00,4.21,0.7,6.93,364.7280002,12,1,2
2012-02-14 13:00:00,4.18,0.7,7.42,391.70400049999984,13,1,2
2012-02-14 14:00:00,4.32,0.67,7.96,376.3359999000001,14,1,2
2012-02-14 15:00:00,4.71,0.68,8.07,364.92099989999997,15,1,2
2012-02-14 16:00:00,4.46,0.65,8.42,381.5199992000001,16,1,2
2012-02-14 17:00:00,4.36,0.69,8.32,453.08599929999997,17,1,2
2012-02-14 18:00:00,4.49,0.72,7.93,559.8590006000001,18,1,2
2012-02-14 19:00:00,4.59,0.74,7.83,621.5990002,19,1,2
2012-02-14 20:00:00,4.42,0.77,7.33,599.9950003,20,1,2
2012-02-14 21:00:00,4.18,0.79,6.9,562.6190001000001,21,1,2
2012-02-14 22:00:00,4.03,0.8,6.88,503.11699960000004,22,1,2
2012-02-14 23:00:00,4.27,0.83,6.9,394.9260005000001,23,1,2
2012-06-07 23:00:00,7.64,0.74,14.02,1237.0859999,23,3,6
2012-06-08 00:00:00,8.24,0.76,13.66,1025.0420009,0,4,6
2012-06-08 01:00:00,8.27,0.79,13.54,908.3979992999998,1,4,6
2012-06-08 02:00:00,8.48,0.85,13.15,800.2350002000004,2,4,6
2012-06-08 03:00:00,8.54,0.86,13.08,758.3769994000004,3,4,6
2012-06-08 04:00:00,8.45,0.87,12.95,773.3660002000005,4,4,6
2012-06-08 05:00:00,8.74,0.9,12.63,897.4620004000001,5,4,6
2012-06-08 06:00:00,8.91,0.9,12.28,1146.4269989999998,6,4,6
2012-06-08 07:00:00,9.52,0.91,12.69,1381.6199999,7,4,6
2012-06-08 08:00:00,9.73,0.84,13.11,1491.5499996000003,8,4,6
2012-06-08 09:00:00,9.75,0.85,13.33,1543.8079997000002,9,4,6
2012-06-08 10:00:00,10.26,0.85,13.41,1545.439,10,4,6
2012-06-08 11:00:00,9.99,0.77,15.02,1558.2469995999998,11,4,6
2012-06-08 12:00:00,10.37,0.75,14.75,1562.7499998999997,12,4,6
2012-06-08 13:00:00,10.4,0.69,15.17,1508.1990004999998,13,4,6
2012-06-08 14:00:00,10.53,0.72,15.03,1523.2219997999998,14,4,6
2012-06-08 15:00:00,10.02,0.73,14.26,1545.2349987999999,15,4,6
2012-06-08 16:00:00,10.16,0.72,14.65,1697.3969997000002,16,4,6
2012-06-08 17:00:00,8.98,0.7,14.53,1858.8429995999995,17,4,6
2012-06-08 18:00:00,8.4,0.68,13.99,1966.0940008999992,18,4,6
2012-06-08 19:00:00,8.03,0.69,13.49,1913.0819992000004,19,4,6
2012-06-08 20:00:00,7.51,0.68,13.02,1921.914999799999,20,4,6
2012-06-08 21:00:00,7.47,0.68,12.84,1923.0960008999994,21,4,6
2012-06-08 22:00:00,7.44,0.71,12.36,1649.8240006000008,22,4,6
2012-07-24 23:00:00,0.84,0.67,19.15,1497.5009999000004,23,1,7
2012-07-25 00:00:00,0.54,0.71,18.17,1290.9990002999994,0,2,7
2012-07-25 01:00:00,0.53,0.76,17.32,1136.0279999999998,1,2,7
2012-07-25 02:00:00,0.23,0.77,16.72,1022.9319996999998,2,2,7
2012-07-25 03:00:00,0.65,0.79,16.56,968.6989996000002,3,2,7
2012-07-25 04:00:00,0.21,0.81,15.96,967.3790004000001,4,2,7
2012-07-25 05:00:00,0.63,0.85,15.74,1108.970999800001,5,2,7
2012-07-25 06:00:00,0.78,0.83,16.85,1388.2329996999993,6,2,7
2012-07-25 07:00:00,0.65,0.7,19.63,1633.2210000000005,7,2,7
2012-07-25 08:00:00,0.62,0.59,22.14,1679.3289998,8,2,7
2012-07-25 09:00:00,0.32,0.55,24.32,1620.4290008999997,9,2,7
2012-07-25 10:00:00,0.57,0.46,26.38,1594.3839993000001,10,2,7
2012-07-25 11:00:00,0.68,0.41,27.43,1585.5239999000005,11,2,7
